      0.4086722  198917.0000000000000000
      0.4291058  198917.0000000000000000
      0.4495394  198917.0000000000000000
      0.4699730  198917.0000000000000000
      0.4904066  198917.0000000000000000
      0.5108402  198917.0000000000000000
      0.5312738  198917.0000000000000000
      0.5517075  198917.0000000000000000
      0.5721411  198917.0000000000000000
      0.5925747  198917.0000000000000000
      0.6130083  198917.0000000000000000
      0.6334419  198917.0000000000000000
      0.6538755  198917.0000000000000000
      0.6743091  198917.0000000000000000
      0.6947427  198917.0000000000000000
      0.7151763  198917.0000000000000000
      0.7356099  198917.0000000000000000
      0.7560436  198917.0000000000000000
      0.7764772  198917.0000000000000000
      0.7969108  198917.0000000000000000
      0.8173444  198917.0000000000000000
      0.8377780  198917.0000000000000000
      0.8582116  198917.0000000000000000
      0.8786452  198917.0000000000000000
      0.8990788  198917.0000000000000000
      0.9195125  198917.0000000000000000
      0.9399461  198917.0000000000000000
      0.9603797  198917.0000000000000000
      0.9808133  198917.0000000000000000
      1.0012469  198917.0000000000000000
      1.0216805  198917.0000000000000000
      1.0421141  198917.0000000000000000
      1.0625477  198917.0000000000000000
      1.0829813  198917.0000000000000000
      1.1034150  198917.0000000000000000
      1.1238486  198917.0000000000000000
      1.1442822  198917.0000000000000000
      1.1647158  198917.0000000000000000
      1.1851494  198917.0000000000000000
      1.2055830  198917.0000000000000000
      1.2260166  198917.0000000000000000
      1.2464502  198917.0000000000000000
      1.2668839  198917.0000000000000000
      1.2873174  198917.0000000000000000
      1.3077511  198917.0000000000000000
      1.3281847  198917.0000000000000000
      1.3486183  198917.0000000000000000
      1.3690519  198917.0000000000000000
      1.3894855  198917.0000000000000000
      1.4099191  198917.0000000000000000
      1.4303527  198917.0000000000000000
      1.4507864  198917.0000000000000000
      1.4712199  198917.0000000000000000
      1.4916536  198917.0000000000000000
      1.5120871  198917.0000000000000000
      1.5325208  198917.0000000000000000
      1.5529544  198917.0000000000000000
      1.5733880  198917.0000000000000000
      1.5938216  198917.0000000000000000
      1.6142552  198917.0000000000000000
      1.6346889  198917.0000000000000000
      1.6551224  198917.0000000000000000
      1.6755561  198917.0000000000000000
      1.6959896  198917.0000000000000000
      1.7164233  198917.0000000000000000
      1.7368568  198917.0000000000000000
      1.7572905  198917.0000000000000000
      1.7777241  198917.0000000000000000
      1.7981577  198917.0000000000000000
      1.8185914  198917.0000000000000000
      1.8390249  198917.0000000000000000
      1.8594586  198917.0000000000000000
      1.8798921  198917.0000000000000000
      1.9003258  198917.0000000000000000
      1.9207593  198917.0000000000000000
      1.9411930  198917.0000000000000000
      1.9616265  198917.0000000000000000
      1.9820602  198917.0000000000000000
      2.0024939  198917.0000000000000000
      2.0229275  198917.0000000000000000
      2.0433609  198917.0000000000000000
      2.0637946  198917.0000000000000000
      2.0842283  198917.0000000000000000
      2.1046619  198917.0000000000000000
      2.1250954  198917.0000000000000000
      2.1455290  198917.0000000000000000
      2.1659627  198917.0000000000000000
      2.1863964  198917.0000000000000000
      2.2068300  198917.0000000000000000
      2.2272635  198917.0000000000000000
      2.2476971  198917.0000000000000000
      2.2681308  198917.0000000000000000
      2.2885644  198917.0000000000000000
      2.3089979  198917.0000000000000000
      2.3294315  198900.6226469278335571
      2.3498652  198868.2955970168113708
      2.3702989  198836.5257354378700256
      2.3907323  198837.2137912511825562
      2.4111660  198853.7118851542472839
      2.4315996  198744.4200670719146729
      2.4520333  198714.7417482733726501
      2.4724669  198716.4132019877433777
      2.4929004  198718.0572803616523743
      2.5133340  198674.1382204294204712
      2.5337677  198600.8143725395202637
      2.5542014  198588.4080017805099487
      2.5746348  198546.5634585022926331
      2.5950685  198593.5827201008796692
      2.6155021  198494.0078125000000000
      2.6359358  198555.1783446073532104
      2.6563694  198486.1538718342781067
      2.6768029  198460.9389576315879822
      2.6972365  198436.1059628129005432
      2.7176702  198411.6466525197029114
      2.7381039  198345.7538741827011108
      2.7585373  198391.4740312099456787
      2.7789710  198340.4264771342277527
      2.7994046  198358.2627355456352234
      2.8198383  198294.6667037606239319
      2.8402719  198352.8704611659049988
      2.8607054  198276.8857524394989014
      2.8811390  198228.4610008001327515
      2.9015727  198246.4578389525413513
      2.9220064  198303.3707266449928284
      2.9424398  198165.0138641595840454
      2.9628735  198183.0759134888648987
      2.9833071  198162.5273820161819458
      3.0037408  198218.4625471830368042
      3.0241742  198097.0337717533111572
      3.0446079  198102.5368828773498535
      3.0650415  198083.0732383728027344
      3.0854752  198063.8676565289497375
      3.1059089  198044.9143506884574890
      3.1263423  197989.6013624668121338
      3.1467760  197971.3766190409660339
      3.1672096  197953.3871811330318451
      3.1876433  197971.5319685339927673
      3.2080767  197918.0954152345657349
      3.2285104  197865.3355113565921783
      3.2489440  197942.4024919271469116
      3.2693777  197925.1562500000000000
      3.2898114  197884.9317482113838196
      3.3102448  197902.8270972967147827
      3.3306785  197851.7792093753814697
      3.3511121  197835.5060717761516571
      3.3715458  197853.3757147490978241
      3.3919792  197769.8073133826255798
      3.4124129  197843.7545066773891449
      3.4328465  197739.0118915140628815
      3.4532802  197790.1716177165508270
      3.4737136  197741.8881940543651581
      3.4941473  197726.9239538311958313
      3.5145810  197712.1338140964508057
      3.5350146  197729.8900608420372009
      3.5554483  197683.0633168816566467
      3.5758817  197732.7886197566986084
      3.5963154  197718.3010554313659668
      3.6167490  197640.6892944574356079
      3.6371827  197626.8818849325180054
      3.6576161  197675.8100201189517975
      3.6780498  197661.9611580967903137
      3.6984835  197648.2651973664760590
      3.7189171  197603.9450775682926178
      3.7393508  197590.7158886492252350
